dtime,wave
2019-06-26 09:58:32,is_task
2019-06-26 09:58:36,is_survey
2019-06-26 09:58:40,study
2019-06-26 09:58:44,is_task
2019-06-26 09:58:48,task
2019-06-26 09:58:52,task
2019-06-26 09:58:56,is_task
2019-06-26 09:59:00,task
2019-06-26 09:59:04,is_study
2019-06-26 09:59:08,study
2019-06-26 09:59:12,is_task
2019-06-26 09:59:16,survey
2019-06-26 09:59:20,study
2019-06-26 09:59:24,is_task
2019-06-26 09:59:28,task
2019-06-26 09:59:32,task
2019-06-26 09:59:36,task
2019-06-26 09:59:40,is_study
2019-06-26 09:59:44,is_task
2019-06-26 09:59:48,task
2019-06-26 09:59:52,task
2019-06-26 09:59:56,is_task
2019-06-26 10:00:00,is_task
2019-06-26 10:00:04,task
2019-06-26 10:00:08,study
2019-06-26 10:00:12,is_survey
2019-06-26 10:00:16,is_survey
2019-06-26 10:00:20,is_survey
2019-06-26 10:00:24,survey
2019-06-26 10:00:28,study
2019-06-26 10:00:32,study
2019-06-26 10:00:36,study
2019-06-26 10:00:40,survey
2019-06-26 10:00:44,task
2019-06-26 10:00:48,study
2019-06-26 10:00:52,is_study
2019-06-26 10:00:56,task
2019-06-26 10:01:00,task
2019-06-26 10:01:04,study
2019-06-26 10:01:08,task
2019-06-26 10:01:12,survey
2019-06-26 10:01:16,study
2019-06-26 10:01:20,task
2019-06-26 10:01:24,is_task
2019-06-26 10:01:28,study
2019-06-26 10:01:32,survey
2019-06-26 10:01:37,task
2019-06-26 10:01:40,task
2019-06-26 10:01:44,task
2019-06-26 10:01:48,survey
2019-06-26 10:01:52,survey
2019-06-26 10:01:56,study
2019-06-26 10:02:00,study
2019-06-26 10:02:04,is_study
2019-06-26 10:02:08,task
2019-06-26 10:02:12,survey
2019-06-26 10:02:16,task
2019-06-26 10:02:20,is_study
2019-06-26 10:02:24,study
2019-06-26 10:02:28,task
2019-06-26 10:02:32,is_task
2019-06-26 10:02:36,is_survey
2019-06-26 10:02:40,is_study
2019-06-26 10:02:44,survey
2019-06-26 10:02:48,study
2019-06-26 10:02:52,is_study
2019-06-26 10:02:56,study
2019-06-26 10:03:00,task
2019-06-26 10:03:04,task
2019-06-26 10:03:08,study
2019-06-26 10:03:12,is_study
2019-06-26 10:03:16,task
2019-06-26 10:03:20,is_survey
2019-06-26 10:03:24,task
2019-06-26 10:03:28,task
2019-06-26 10:03:32,study
2019-06-26 10:03:36,task
2019-06-26 10:03:40,survey
2019-06-26 10:03:44,study
2019-06-26 10:03:48,is_survey
2019-06-26 10:03:52,task
2019-06-26 10:03:56,is_task
2019-06-26 10:04:00,survey
2019-06-26 10:04:04,survey
2019-06-26 10:04:08,is_task
2019-06-26 10:04:12,is_study
2019-06-26 10:04:16,study
2019-06-26 10:04:20,task
2019-06-26 10:04:24,is_survey
2019-06-26 10:04:28,task
2019-06-26 10:04:32,survey
2019-06-26 10:04:36,task
2019-06-26 10:04:40,survey
2019-06-26 10:04:44,task
2019-06-26 10:04:48,task
2019-06-26 10:04:52,task
2019-06-26 10:04:56,survey
2019-06-26 10:05:00,task
2019-06-26 10:05:04,study
2019-06-26 10:05:08,task
2019-06-26 10:05:12,is_survey
2019-06-26 10:05:16,task
2019-06-26 10:05:20,is_study
2019-06-26 10:05:24,study
2019-06-26 10:05:28,is_task
2019-06-26 10:05:32,study
2019-06-26 10:05:36,is_task
2019-06-26 10:05:40,study
2019-06-26 10:05:44,survey
2019-06-26 10:05:48,task
2019-06-26 10:05:52,survey
2019-06-26 10:05:56,task
2019-06-26 10:06:00,study
2019-06-26 10:06:04,is_survey
2019-06-26 10:06:08,survey
2019-06-26 10:06:12,task
2019-06-26 10:06:16,task
2019-06-26 10:06:20,survey
2019-06-26 10:06:24,survey
2019-06-26 10:06:29,is_survey
2019-06-26 10:06:32,task
2019-06-26 10:06:36,task
2019-06-26 10:06:40,is_survey
2019-06-26 10:06:44,study
2019-06-26 10:06:48,study
2019-06-26 10:06:52,task
2019-06-26 10:06:56,task
2019-06-26 10:07:00,survey
2019-06-26 10:07:05,survey
2019-06-26 10:07:08,is_survey
2019-06-26 10:07:12,task
2019-06-26 10:07:16,is_task
2019-06-26 10:07:20,is_survey
2019-06-26 10:07:24,is_task
2019-06-26 10:07:28,survey
2019-06-26 10:07:32,task
2019-06-26 10:07:36,task
2019-06-26 10:07:40,study
2019-06-26 10:07:44,is_task
2019-06-26 10:07:48,study
2019-06-26 10:07:52,study
2019-06-26 10:07:56,is_task
2019-06-26 10:08:01,is_study
2019-06-26 10:08:04,is_task
2019-06-26 10:08:08,is_survey
2019-06-26 10:08:13,study
2019-06-26 10:08:16,survey
2019-06-26 10:08:21,is_task
2019-06-26 10:08:24,study
2019-06-26 10:08:28,study
2019-06-26 10:08:32,study
2019-06-26 10:08:36,study
2019-06-26 10:08:40,study
2019-06-26 10:08:44,task
2019-06-26 10:08:48,task
2019-06-26 10:08:52,is_study
2019-06-26 10:08:56,study
2019-06-26 10:09:00,is_task
2019-06-26 10:09:04,is_task
2019-06-26 10:09:08,is_study
2019-06-26 10:09:12,is_task
2019-06-26 10:09:16,survey
2019-06-26 10:09:20,is_task
2019-06-26 10:09:24,survey
2019-06-26 10:09:28,survey
2019-06-26 10:09:32,survey
2019-06-26 10:09:36,task
2019-06-26 10:09:40,survey
2019-06-26 10:09:44,is_study
2019-06-26 10:09:48,is_survey
2019-06-26 10:09:53,task
2019-06-26 10:09:57,is_survey
2019-06-26 10:10:00,study
2019-06-26 10:10:04,is_task
2019-06-26 10:10:08,task
2019-06-26 10:10:12,task
2019-06-26 10:10:19,task
2019-06-26 10:10:20,task
2019-06-26 10:10:24,task
2019-06-26 10:10:28,study
2019-06-26 10:10:32,is_task
2019-06-26 10:10:36,survey
2019-06-26 10:10:40,study
2019-06-26 10:10:44,task
2019-06-26 10:10:48,survey
2019-06-26 10:10:52,survey
2019-06-26 10:10:56,task
2019-06-26 10:11:00,task
2019-06-26 10:11:04,study
2019-06-26 10:11:08,is_study
2019-06-26 10:11:13,study
2019-06-26 10:11:16,task
2019-06-26 10:11:21,study
2019-06-26 10:11:24,survey
2019-06-26 10:11:28,task
2019-06-26 10:11:32,study
2019-06-26 10:11:36,study
2019-06-26 10:11:41,task
2019-06-26 10:11:44,is_study
2019-06-26 10:11:48,study
2019-06-26 10:11:52,survey
2019-06-26 10:11:56,study
2019-06-26 10:12:00,survey
2019-06-26 10:12:04,is_survey
2019-06-26 10:12:08,study
2019-06-26 10:12:13,is_task
2019-06-26 10:12:16,task
2019-06-26 10:12:20,survey
2019-06-26 10:12:24,task
2019-06-26 10:12:29,is_task
2019-06-26 10:12:32,task
2019-06-26 10:12:37,task
2019-06-26 10:12:41,study
2019-06-26 10:12:44,task
2019-06-26 10:12:48,task
2019-06-26 10:12:52,is_task
2019-06-26 10:12:56,task
2019-06-26 10:13:00,task
2019-06-26 10:13:04,study
2019-06-26 10:13:08,task
2019-06-26 10:13:12,study
2019-06-26 10:13:16,is_task
2019-06-26 10:13:20,task
2019-06-26 10:13:24,study
2019-06-26 10:13:28,is_task
2019-06-26 10:13:32,is_task
2019-06-26 10:13:36,is_task
2019-06-26 10:13:40,survey
2019-06-26 10:13:44,task
2019-06-26 10:13:48,survey
2019-06-26 10:13:52,study
2019-06-26 10:13:56,task
2019-06-26 10:14:00,is_task
2019-06-26 10:14:04,task
2019-06-26 10:14:08,is_survey
2019-06-26 10:14:12,study
2019-06-26 10:14:16,is_task
2019-06-26 10:14:20,task
2019-06-26 10:14:24,study
2019-06-26 10:14:29,study
2019-06-26 10:14:32,study
2019-06-26 10:14:36,study
2019-06-26 10:14:40,survey
2019-06-26 10:14:44,is_task
2019-06-26 10:14:48,is_study
2019-06-26 10:14:52,survey
2019-06-26 10:14:56,study
2019-06-26 10:15:00,is_task
2019-06-26 10:15:04,study
2019-06-26 10:15:08,task
2019-06-26 10:15:12,survey
2019-06-26 10:15:16,survey
2019-06-26 10:15:20,task
2019-06-26 10:15:24,survey
2019-06-26 10:15:28,study
2019-06-26 10:15:32,is_task
2019-06-26 10:15:36,is_task
2019-06-26 10:15:40,study
2019-06-26 10:15:44,is_study
2019-06-26 10:15:48,study
2019-06-26 10:15:52,is_study
2019-06-26 10:15:56,study
2019-06-26 10:16:00,is_task
2019-06-26 10:16:04,task
2019-06-26 10:16:08,study
2019-06-26 10:16:12,is_survey
2019-06-26 10:16:16,is_study
2019-06-26 10:16:20,task
2019-06-26 10:16:24,task
2019-06-26 10:16:28,task
2019-06-26 10:16:32,is_task
2019-06-26 10:16:36,task
2019-06-26 10:16:41,survey
2019-06-26 10:16:44,study
2019-06-26 10:16:48,task
2019-06-26 10:16:52,task
2019-06-26 10:16:56,study
2019-06-26 10:17:00,task
2019-06-26 10:17:04,study
2019-06-26 10:17:08,study
2019-06-26 10:17:12,survey
2019-06-26 10:17:16,is_study
2019-06-26 10:17:20,survey
2019-06-26 10:17:24,is_survey
2019-06-26 10:17:28,study
2019-06-26 10:17:32,is_task
2019-06-26 10:17:36,task
2019-06-26 10:17:40,is_task
2019-06-26 10:17:44,study
2019-06-26 10:17:48,is_study
2019-06-26 10:17:52,is_task
2019-06-26 10:17:56,is_study
2019-06-26 10:18:00,study
2019-06-26 10:18:04,task
2019-06-26 10:18:08,study
2019-06-26 10:18:12,is_task
2019-06-26 10:18:16,task
2019-06-26 10:18:20,study
2019-06-26 10:18:24,is_task
2019-06-26 10:18:28,task
2019-06-26 10:18:32,is_survey
2019-06-26 10:18:36,study
2019-06-26 10:18:40,is_task
2019-06-26 10:18:44,study
2019-06-26 10:18:48,task
2019-06-26 10:18:52,study
2019-06-26 10:18:56,task
2019-06-26 10:19:00,is_study
2019-06-26 10:19:04,survey
2019-06-26 10:19:08,is_task
2019-06-26 10:19:12,task
2019-06-26 10:19:16,study
2019-06-26 10:19:20,is_task
2019-06-26 10:19:24,study
2019-06-26 10:19:28,study
2019-06-26 10:19:32,study
2019-06-26 10:19:36,is_task
2019-06-26 10:19:40,is_task
2019-06-26 10:19:44,task
2019-06-26 10:19:48,study
2019-06-26 10:19:52,is_task
2019-06-26 10:19:56,is_survey
2019-06-26 10:20:00,is_task
2019-06-26 10:20:04,study
2019-06-26 10:20:08,task
2019-06-26 10:20:12,study
2019-06-26 10:20:16,is_task
2019-06-26 10:20:20,survey
2019-06-26 10:20:24,is_survey
2019-06-26 10:20:28,is_task
2019-06-26 10:20:32,task
2019-06-26 10:20:36,is_task
2019-06-26 10:20:40,is_study
2019-06-26 10:20:44,task
2019-06-26 10:20:49,is_survey
2019-06-26 10:20:52,study
2019-06-26 10:20:57,study
2019-06-26 10:21:00,task
2019-06-26 10:21:04,survey
2019-06-26 10:21:08,is_task
2019-06-26 10:21:12,is_task
2019-06-26 10:21:16,is_task
2019-06-26 10:21:20,is_study
2019-06-26 10:21:24,study
2019-06-26 10:21:28,task
2019-06-26 10:21:32,task
2019-06-26 10:21:36,survey
2019-06-26 10:21:40,is_task
2019-06-26 10:21:44,survey
2019-06-26 10:21:48,survey
2019-06-26 10:21:52,is_study
2019-06-26 10:21:56,task
2019-06-26 10:22:00,task
2019-06-26 10:22:04,task
2019-06-26 10:22:09,is_study
2019-06-26 10:22:12,task
2019-06-26 10:22:17,task
2019-06-26 10:22:20,task
2019-06-26 10:22:24,task
2019-06-26 10:22:28,task
2019-06-26 10:22:33,is_task
2019-06-26 10:22:36,is_task
2019-06-26 10:22:41,study
2019-06-26 10:22:44,task
2019-06-26 10:22:48,task
2019-06-26 10:22:52,survey
2019-06-26 10:22:56,is_survey
2019-06-26 10:23:00,is_survey
2019-06-26 10:23:04,is_study
2019-06-26 10:23:08,is_survey
2019-06-26 10:23:12,task
2019-06-26 10:23:16,task
2019-06-26 10:23:20,is_task
2019-06-26 10:23:24,task
2019-06-26 10:23:28,is_study
2019-06-26 10:23:32,is_study
2019-06-26 10:23:36,is_task
2019-06-26 10:23:40,task
2019-06-26 10:23:44,task
2019-06-26 10:23:48,study
2019-06-26 10:23:53,task
2019-06-26 10:23:56,is_study
2019-06-26 10:24:00,task
2019-06-26 10:24:04,survey
2019-06-26 10:24:08,is_survey
2019-06-26 10:24:12,task
2019-06-26 10:24:16,is_task
2019-06-26 10:24:20,is_study
2019-06-26 10:24:24,is_survey
2019-06-26 10:24:28,is_study
2019-06-26 10:24:32,survey
2019-06-26 10:24:36,survey
2019-06-26 10:24:40,survey
2019-06-26 10:24:44,task
2019-06-26 10:24:48,study
2019-06-26 10:24:52,survey
2019-06-26 10:24:56,study
2019-06-26 10:25:00,task
2019-06-26 10:25:04,study
2019-06-26 10:25:08,task
2019-06-26 10:25:12,is_survey
2019-06-26 10:25:16,is_task
2019-06-26 10:25:21,survey
2019-06-26 10:25:24,is_survey
2019-06-26 10:25:28,is_survey
2019-06-26 10:25:32,task
2019-06-26 10:25:36,task
2019-06-26 10:25:40,task
2019-06-26 10:25:44,study
2019-06-26 10:25:48,study
2019-06-26 10:25:52,survey
2019-06-26 10:25:56,task
2019-06-26 10:26:00,is_survey
2019-06-26 10:26:04,is_task
2019-06-26 10:26:08,study
2019-06-26 10:26:12,task
2019-06-26 10:26:16,task
2019-06-26 10:26:20,study
2019-06-26 10:26:24,task
2019-06-26 10:26:28,survey
2019-06-26 10:26:32,survey
2019-06-26 10:26:36,task
2019-06-26 10:26:40,is_task
2019-06-26 10:26:44,study
2019-06-26 10:26:48,task
2019-06-26 10:26:52,is_task
2019-06-26 10:26:56,task
2019-06-26 10:27:00,survey
2019-06-26 10:27:04,is_study
2019-06-26 10:27:09,is_survey
2019-06-26 10:27:12,is_survey
2019-06-26 10:27:16,survey
2019-06-26 10:27:20,task
2019-06-26 10:27:24,survey
2019-06-26 10:27:28,study
2019-06-26 10:27:32,task
2019-06-26 10:27:36,task
2019-06-26 10:27:40,study
2019-06-26 10:27:44,study
2019-06-26 10:27:48,is_survey
2019-06-26 10:27:52,task
2019-06-26 10:27:56,study
2019-06-26 10:28:00,survey
2019-06-26 10:28:04,is_task
2019-06-26 10:28:08,is_task
2019-06-26 10:28:12,is_study
2019-06-26 10:28:16,is_study
2019-06-26 10:28:20,task
2019-06-26 10:28:24,survey
2019-06-26 10:28:28,task
2019-06-26 10:28:32,task
2019-06-26 10:28:36,task
2019-06-26 10:28:40,study
2019-06-26 10:28:44,task
2019-06-26 10:28:48,study
2019-06-26 10:28:52,task
2019-06-26 10:28:56,study
2019-06-26 10:29:00,survey
2019-06-26 10:29:04,task
2019-06-26 10:29:08,survey
2019-06-26 10:29:12,survey
2019-06-26 10:29:16,is_study
2019-06-26 10:29:20,study
2019-06-26 10:29:24,is_study
2019-06-26 10:29:28,study
2019-06-26 10:29:32,study
2019-06-26 10:29:36,task
2019-06-26 10:29:40,survey
2019-06-26 10:29:44,is_survey
2019-06-26 10:29:48,is_study
2019-06-26 10:29:52,is_task
2019-06-26 10:29:56,study
2019-06-26 10:30:00,study
2019-06-26 10:30:04,is_task
2019-06-26 10:30:08,is_survey
2019-06-26 10:30:12,task
2019-06-26 10:30:16,task
2019-06-26 10:30:20,task
2019-06-26 10:30:24,study
2019-06-26 10:30:28,survey
2019-06-26 10:30:32,is_study
2019-06-26 10:30:36,survey
2019-06-26 10:30:40,is_task
2019-06-26 10:30:44,is_task
2019-06-26 10:30:48,study
2019-06-26 10:30:52,is_task
2019-06-26 10:30:56,is_survey
2019-06-26 10:31:00,is_task
2019-06-26 10:31:04,study
2019-06-26 10:31:08,is_study
2019-06-26 10:31:12,is_task
2019-06-26 10:31:16,study
2019-06-26 10:31:20,task
2019-06-26 10:31:24,task
2019-06-26 10:31:28,task
2019-06-26 10:31:32,study
2019-06-26 10:31:36,task
2019-06-26 10:31:40,is_task
2019-06-26 10:31:44,survey
2019-06-26 10:31:48,is_survey
2019-06-26 10:31:52,task
2019-06-26 10:31:56,is_study
2019-06-26 10:32:00,task
2019-06-26 10:32:04,study
2019-06-26 10:32:08,is_task
2019-06-26 10:32:12,survey
2019-06-26 10:32:16,task
2019-06-26 10:32:20,study
2019-06-26 10:32:24,task
2019-06-26 10:32:28,task
2019-06-26 10:32:32,is_task
2019-06-26 10:32:36,task
2019-06-26 10:32:40,study
2019-06-26 10:32:44,study
2019-06-26 10:32:48,task
2019-06-26 10:32:52,study
2019-06-26 10:32:56,is_task
2019-06-26 10:33:00,is_task
2019-06-26 10:33:04,task
2019-06-26 10:33:09,is_task
2019-06-26 10:33:12,survey
2019-06-26 10:33:16,task
2019-06-26 10:33:20,task
2019-06-26 10:33:24,study
2019-06-26 10:33:28,task
2019-06-26 10:33:32,task
2019-06-26 10:33:36,is_task
2019-06-26 10:33:40,task
2019-06-26 10:33:44,is_task
2019-06-26 10:33:48,is_survey
2019-06-26 10:33:52,survey
2019-06-26 10:33:56,survey
2019-06-26 10:34:00,task
2019-06-26 10:34:04,is_task
2019-06-26 10:34:08,is_task
2019-06-26 10:34:12,survey
2019-06-26 10:34:16,is_study
2019-06-26 10:34:20,is_survey
2019-06-26 10:34:24,is_study
2019-06-26 10:34:28,survey
2019-06-26 10:34:32,is_task
2019-06-26 10:34:36,task
2019-06-26 10:34:40,task
2019-06-26 10:34:44,study
2019-06-26 10:34:48,study
2019-06-26 10:34:52,task
2019-06-26 10:34:56,survey
2019-06-26 10:35:00,survey
2019-06-26 10:35:04,is_study
2019-06-26 10:35:08,task
2019-06-26 10:35:12,survey
2019-06-26 10:35:16,task
2019-06-26 10:35:20,is_study
2019-06-26 10:35:24,is_survey
2019-06-26 10:35:28,is_survey
2019-06-26 10:35:32,task
2019-06-26 10:35:36,study
2019-06-26 10:35:40,task
2019-06-26 10:35:44,task
2019-06-26 10:35:48,survey
2019-06-26 10:35:52,survey
2019-06-26 10:35:56,task
2019-06-26 10:36:00,is_task
2019-06-26 10:36:04,task
2019-06-26 10:36:08,survey
2019-06-26 10:36:12,survey
2019-06-26 10:36:16,survey
2019-06-26 10:36:20,is_task
2019-06-26 10:36:24,task
2019-06-26 10:36:28,survey
2019-06-26 10:36:32,task
2019-06-26 10:36:36,task
2019-06-26 10:36:40,is_task
2019-06-26 10:36:44,task
2019-06-26 10:36:49,task
2019-06-26 10:36:52,task
2019-06-26 10:36:56,survey
2019-06-26 10:37:00,task
2019-06-26 10:37:04,task
2019-06-26 10:37:08,survey
2019-06-26 10:37:12,study
2019-06-26 10:37:16,study
2019-06-26 10:37:20,is_task
2019-06-26 10:37:24,survey
2019-06-26 10:37:28,is_study
2019-06-26 10:37:32,task
2019-06-26 10:37:36,task
2019-06-26 10:37:40,survey
2019-06-26 10:37:44,task
2019-06-26 10:37:48,is_survey
2019-06-26 10:37:52,study
2019-06-26 10:37:57,is_study
2019-06-26 10:38:00,is_task
2019-06-26 10:38:04,task
2019-06-26 10:38:08,task
2019-06-26 10:38:12,is_study
2019-06-26 10:38:16,study
2019-06-26 10:38:20,is_task
2019-06-26 10:38:24,task
2019-06-26 10:38:28,study
2019-06-26 10:38:32,task
2019-06-26 10:38:36,study
2019-06-26 10:38:40,study
2019-06-26 10:38:44,task
2019-06-26 10:38:48,task
2019-06-26 10:38:52,task
2019-06-26 10:38:56,study
2019-06-26 10:39:00,study
2019-06-26 10:39:04,is_task
2019-06-26 10:39:08,study
2019-06-26 10:39:12,task
2019-06-26 10:39:16,survey
2019-06-26 10:39:20,is_task
2019-06-26 10:39:24,task
2019-06-26 10:39:28,is_task
2019-06-26 10:39:32,study
2019-06-26 10:39:36,task
2019-06-26 10:39:40,study
2019-06-26 10:39:44,is_survey
2019-06-26 10:39:48,study
2019-06-26 10:39:52,task
2019-06-26 10:39:56,task
2019-06-26 10:40:00,task
2019-06-26 10:40:04,is_task
2019-06-26 10:40:08,task
2019-06-26 10:40:12,study
2019-06-26 10:40:16,task
2019-06-26 10:40:20,task
2019-06-26 10:40:24,is_study
2019-06-26 10:40:28,task
2019-06-26 10:40:32,task
2019-06-26 10:40:36,task
2019-06-26 10:40:40,study
2019-06-26 10:40:44,task
2019-06-26 10:40:48,task
2019-06-26 10:40:52,task
2019-06-26 10:40:56,survey
2019-06-26 10:41:00,is_survey
2019-06-26 10:41:04,task
2019-06-26 10:41:08,task
2019-06-26 10:41:12,task
2019-06-26 10:41:16,is_study
2019-06-26 10:41:21,is_survey
2019-06-26 10:41:24,survey
2019-06-26 10:41:28,is_task
2019-06-26 10:41:32,is_task
2019-06-26 10:41:36,task
2019-06-26 10:41:40,task
2019-06-26 10:41:44,is_study
2019-06-26 10:41:48,study
2019-06-26 10:41:52,task
2019-06-26 10:41:56,task
2019-06-26 10:42:01,task
2019-06-26 10:42:04,task
2019-06-26 10:42:08,is_task
2019-06-26 10:42:12,is_study
2019-06-26 10:42:16,task
2019-06-26 10:42:20,task
2019-06-26 10:42:24,is_study
2019-06-26 10:42:28,task
2019-06-26 10:42:32,task
2019-06-26 10:42:36,task
2019-06-26 10:42:40,task
2019-06-26 10:42:44,is_study
2019-06-26 10:42:48,study
2019-06-26 10:42:52,study
2019-06-26 10:42:56,task
2019-06-26 10:43:00,task
2019-06-26 10:43:04,task
2019-06-26 10:43:08,is_survey
2019-06-26 10:43:12,task
2019-06-26 10:43:16,study
2019-06-26 10:43:20,task
2019-06-26 10:43:24,task
2019-06-26 10:43:28,is_survey
2019-06-26 10:43:32,is_study
2019-06-26 10:43:36,is_study
2019-06-26 10:43:40,is_study
2019-06-26 10:43:44,study
2019-06-26 10:43:48,is_task
2019-06-26 10:43:52,is_survey
2019-06-26 10:43:56,is_survey
2019-06-26 10:44:00,task
2019-06-26 10:44:04,study
2019-06-26 10:44:08,survey
2019-06-26 10:44:12,survey
2019-06-26 10:44:16,is_survey
2019-06-26 10:44:20,is_survey
2019-06-26 10:44:24,task
2019-06-26 10:44:28,study
2019-06-26 10:44:32,is_study
2019-06-26 10:44:36,survey
2019-06-26 10:44:40,task
2019-06-26 10:44:44,is_survey
2019-06-26 10:44:48,is_survey
2019-06-26 10:44:52,study
2019-06-26 10:44:56,is_survey
2019-06-26 10:45:00,task
2019-06-26 10:45:04,task
2019-06-26 10:45:08,study
2019-06-26 10:45:12,study
2019-06-26 10:45:16,survey
2019-06-26 10:45:20,task
2019-06-26 10:45:24,survey
2019-06-26 10:45:28,study
2019-06-26 10:45:32,survey
2019-06-26 10:45:36,task
2019-06-26 10:45:40,task
2019-06-26 10:45:44,is_task
2019-06-26 10:45:48,survey
2019-06-26 10:45:52,is_task
2019-06-26 10:45:56,survey
2019-06-26 10:46:00,is_task
2019-06-26 10:46:04,is_task
2019-06-26 10:46:08,survey
2019-06-26 10:46:12,is_task
2019-06-26 10:46:16,is_survey
2019-06-26 10:46:20,task
2019-06-26 10:46:24,survey
2019-06-26 10:46:28,task
2019-06-26 10:46:32,study
2019-06-26 10:46:36,survey
2019-06-26 10:46:41,task
2019-06-26 10:46:45,is_survey
2019-06-26 10:46:48,survey
2019-06-26 10:46:52,is_survey
2019-06-26 10:46:57,is_task
2019-06-26 10:47:00,is_survey
2019-06-26 10:47:04,is_task
2019-06-26 10:47:08,study
2019-06-26 10:47:12,is_task
2019-06-26 10:47:16,study
2019-06-26 10:47:20,study
2019-06-26 10:47:24,survey
2019-06-26 10:47:28,task
2019-06-26 10:47:32,task
2019-06-26 10:47:36,task
2019-06-26 10:47:40,task
2019-06-26 10:47:44,is_task
2019-06-26 10:47:48,is_task
2019-06-26 10:47:52,survey
2019-06-26 10:47:56,survey
2019-06-26 10:48:00,is_task
2019-06-26 10:48:04,study
2019-06-26 10:48:08,survey
2019-06-26 10:48:12,survey
2019-06-26 10:48:16,task
2019-06-26 10:48:21,is_study
2019-06-26 10:48:24,survey
2019-06-26 10:48:28,task
2019-06-26 10:48:32,study
2019-06-26 10:48:36,is_task
2019-06-26 10:48:40,task
2019-06-26 10:48:44,task
2019-06-26 10:48:48,task
2019-06-26 10:48:52,task
2019-06-26 10:48:56,is_task
2019-06-26 10:49:00,study
2019-06-26 10:49:04,task
2019-06-26 10:49:08,task
2019-06-26 10:49:12,is_study
2019-06-26 10:49:18,is_study
2019-06-26 10:49:20,study
2019-06-26 10:49:24,is_survey
2019-06-26 10:49:28,study
2019-06-26 10:49:32,task
2019-06-26 10:49:36,is_task
2019-06-26 10:49:40,task
2019-06-26 10:49:44,is_task
2019-06-26 10:49:48,is_survey
2019-06-26 10:49:52,is_study
2019-06-26 10:49:56,task
2019-06-26 10:50:00,task
2019-06-26 10:50:04,survey
2019-06-26 10:50:08,task
2019-06-26 10:50:12,task
2019-06-26 10:50:16,task
2019-06-26 10:50:20,task
2019-06-26 10:50:24,is_survey
2019-06-26 10:50:28,survey
2019-06-26 10:50:32,task
2019-06-26 10:50:36,is_task
2019-06-26 10:50:40,is_task
2019-06-26 10:50:44,survey
2019-06-26 10:50:49,is_task
2019-06-26 10:50:52,task
2019-06-26 10:50:56,study
2019-06-26 10:51:00,task
2019-06-26 10:51:04,study
2019-06-26 10:51:08,study
2019-06-26 10:51:12,study
2019-06-26 10:51:16,is_study
2019-06-26 10:51:20,study
2019-06-26 10:51:24,task
2019-06-26 10:51:28,is_survey
2019-06-26 10:51:32,study
2019-06-26 10:51:36,survey
2019-06-26 10:51:40,task
2019-06-26 10:51:44,task
2019-06-26 10:51:48,is_study
2019-06-26 10:51:52,study
2019-06-26 10:51:56,task
2019-06-26 10:52:00,is_task
2019-06-26 10:52:05,survey
2019-06-26 10:52:09,is_task
2019-06-26 10:52:13,is_survey
